
Kruimel	MID	15	46.7%	4.1	4.1	2.5	6.1	7.7	375	27.9	502	0.96	0.47	0.12	0.18	-119
Kryze	TOP	24	62.5%	3.7	4.7	2.5	4.6	8.8	438	25.0	539	0.85	0.39	0.12	0.11	566
Kubu	TOP	18	16.7%	1.8	2.4	3.5	3.8	7.5	361	26.6	420	1.14	0.51	0.17	0.22	208
Kuma	JUNGLE	3	33.3%	2.5	2	3.3	6.3	4.8	307	15.0	270	1.36	0.45	0.33	0.42	-495
Kumo	MID	1	0%	0.6	3	7	1	6.3	363	24.3	293	0.79	0.51	0.14	0.31	-978
Kumo	TOP	28	53.6%	2.5	2.1	2.4	3.9	7.4	357	20.9	386	0.99	0.55	0.14	0.24	-429
Kurd	TOP	12	41.7%	2	3	3.8	4.5	8.4	390	29.4	529	0.86	0.34	0.19	0.05	985
Kuri	SUPPORT	1	0%	3.3	0	3	10	1.4	215	7.9	105	2.95	1.95	0.65	0.57	233
Kuroko	JUNGLE	30	30%	2.1	2.8	4	5.6	5.5	331	18.2	348	1.61	0.59	0.34	0.32	-267
Kuroko	SUPPORT	4	0%	1.8	1.3	3.3	4.5	1.3	224	8.3	133	3.18	1.61	0.62	0.51	36
Kuzan	MID	16	50%	3.8	3	1.8	3.8	9.2	409	27.7	434	1.15	0.50	0.25	0.24	269
Kweku	TOP	21	19%	1.2	1.5	4.4	3.8	7.2	344	22.6	362	0.92	0.42	0.17	0.19	-364
Kxng	ADC	17	23.5%	2.9	3.2	2.6	4.6	8.2	382	22.6	427	0.97	0.37	0.18	0.14	-346
Kxng	SUPPORT	1	100%	6	2	3	16	2.1	307	17.5	484	2.55	1.21	0.36	0.26	217
Kyoshi	MID	12	58.3%	2.8	3.7	3.1	5.1	7.5	374	21.3	407	0.80	0.33	0.17	0.19	-70
Kyuu	MID	4	25%	1.8	2.3	3	3.3	7.2	339	21.3	373	0.80	0.35	0.20	0.19	-305
Kz	ADC	8	25%	2.5	2.4	2.5	3.8	8.3	371	23.9	422	1.33	0.43	0.33	0.15	-593
LL	TOP	29	55.2%	2.7	3	3.4	6.2	7.3	373	20.6	400	0.96	0.42	0.21	0.17	-138
LaFleur	SUPPORT	1	0%	0.5	0	6	3	1.9	230	17.2	252	1.80	0.74	0.49	0.37	244
LaFleur	ADC	13	0%	1.8	2.2	3.8	4.5	8.3	361	26.7	427	1.11	0.41	0.30	0.19	-444
LaPis	TOP	2	0%	1.3	1	4	4	7.4	337	20.7	300	1.01	0.46	0.13	0.21	-688
Labrov	ADC	2	100%	9	1.5	1.5	12	5.2	310	10.1	210	1.11	0.56	0.09	0.30	466
Labrov	SUPPORT	18	50%	3.9	0.8	2.2	7.8	0.9	228	7.5	133	2.55	1.49	0.32	0.49	-22
Lachtan	MID	24	54.2%	3.6	3.3	2.1	4.4	8.7	397	27.6	544	0.97	0.50	0.10	0.19	54
Lamabear	JUNGLE	26	80.8%	5.6	2.4	2	8.6	4.9	319	14.5	316	1.84	0.71	0.39	0.35	-11
Langx	TOP	47	63.8%	4.3	3.1	2	5.7	8.1	399	23.8	421	-	0.43	0.17	0.14	-
Larssen	MID	26	50%	3.6	3.2	1.8	3.3	9.1	403	27.4	452	0.89	0.36	0.18	0.12	208
Lauva	JUNGLE	2	0%	1.2	3	5	3	4.6	294	9.8	190	1.37	0.44	0.36	0.42	390
Lava	SUPPORT	1	100%	3.3	4	3	6	1.5	297	16.6	342	2.79	1.26	0.82	0.27	78
Lava	MID	4	50%	3.8	4.3	2	3.3	7.7	365	27.3	568	0.98	0.37	0.37	0.18	-288
Lava	ADC	12	58.3%	4.2	3.9	1.9	4.1	9.4	430	30.8	553	1.18	0.46	0.39	0.19	-7
LeQu	TOP	6	16.7%	1.6	2.5	3	2.3	7.6	369	16.9	247	0.90	0.38	0.11	0.09	-566
LeeSA	JUNGLE	25	36%	2.4	1.9	3.2	6	4.6	290	12.9	234	1.36	0.56	0.29	0.33	-412
Lehends	SUPPORT	48	39.6%	3	0.5	2.8	7.7	1	225	10.2	172	2.49	1.56	0.39	0.52	-141
Lehends	ADC	3	100%	4.7	1.3	2	8	5.5	319	10.0	199	0.92	0.47	0.09	0.24	-845
Lekcyc	SUPPORT	12	91.7%	5.7	0.9	2.2	11.3	1.2	254	7.8	166	2.55	1.46	0.45	0.45	90
Lekcyc	ADC	3	100%	6.3	2.7	2	10	4.2	319	8.2	170	1.25	0.61	0.22	0.42	78
Leo	SUPPORT	1	100%	-	2	0	5	3.2	286	15.7	259	2.40	0.86	0.89	0.12	291
Leo	ADC	22	50%	4.1	2.9	1.8	4.4	10.1	422	25.4	426	1.45	0.54	0.49	0.19	-24
Levi	JUNGLE	32	84.4%	7.8	4.5	1.8	9.3	6.2	387	16.9	409	1.76	0.62	0.39	0.28	494
Leviathan	SUPPORT	1	100%	3.3	0	4	13	0.9	225	5.5	169	1.93	0.88	0.28	0.28	-445
Lex	SUPPORT	1	0%	1.5	2	2	1	2.7	299	21.8	402	1.67	0.71	0.42	0.03	966
Lex	ADC	14	28.6%	3.7	3.4	2.9	7.1	7.8	371	27.4	615	1.05	0.35	0.24	0.15	-432
Ley	ADC	5	40%	2.2	1	3.6	6.8	5.7	298	13.0	222	-	0.46	0.20	0.28	-
Ley	SUPPORT	36	44.4%	2.4	0.9	4	8.8	1.1	232	8.6	144	-	1.40	0.33	0.46	0
Leyan	JUNGLE	23	69.6%	3.2	3.2	3.2	7	5.9	363	15.6	345	-	0.84	0.54	0.26	-
Leza	MID	14	71.4%	5.4	3.6	1.6	4.9	8.9	405	30.0	533	1.37	0.46	0.30	0.22	330
Licorice	TOP	25	92%	4.9	2.6	1.7	5.8	8.6	420	21.7	462	1.14	0.44	0.21	0.18	795
Lider	MID	29	58.6%	3.3	4.8	2.5	3.6	9.4	442	28.2	540	0.79	0.30	0.13	0.09	710
Lies	TOP	22	45.5%	2.6	2	3.1	6	6.8	339	23.6	448	-	0.48	0.12	0.18	-
Life	ADC	5	60%	5.6	0.2	1	5.4	6.7	333	6.4	112	0.74	0.55	0.09	0.26	3
Life	SUPPORT	26	73.1%	5.4	0.8	1.9	9.4	0.9	235	8.3	160	2.61	1.63	0.31	0.43	5
Light	ADC	9	11.1%	2.1	2.2	2.3	2.7	9.7	406	26.1	391	-	0.34	0.31	0.10	0
Light	ADC	4	50%	4.9	3.3	2	6.5	9.5	418	27.0	471	1.24	0.37	0.47	0.19	-44
LilV	SUPPORT	3	66.7%	5	3.7	2.7	9.7	2.3	313	21.5	473	2.87	1.20	0.78	0.15	780
LilV	ADC	16	31.3%	4	3.2	1.7	3.6	10.6	445	31.4	527	1.21	0.45	0.36	0.13	492
Lilipp	MID	1	0%	0	0	2	0	8.4	321	18.0	271	0.58	0.39	0.04	0.19	-642
Lilipp	ADC	1	100%	12	1	1	11	5.6	329	5.0	140	1.13	0.59	0.31	0.51	-713
Lilipp	SUPPORT	16	25%	1.7	0.8	5	7.8	1.1	231	8.9	174	2.43	1.36	0.33	0.54	-334
Limit	SUPPORT	18	22.2%	1.5	0.6	3.6	4.7	1	217	8.1	127	2.62	1.65	0.35	0.47	-126
Lived	MID	21	19%	1.4	2	3.5	2.8	6.7	330	23.5	362	0.84	0.39	0.12	0.13	-775
Lodik	SUPPORT	1	0%	5	0	1	5	2.1	248	32.4	555	2.29	0.82	0.73	0.12	-352
Lodik	ADC	13	53.8%	4.7	4.7	2	4.6	9	424	25.7	522	1.00	0.35	0.27	0.17	-119
LokeN	ADC	44	70.5%	6.7	4	1.5	6.3	9.5	442	26.5	503	-	0.43	0.37	0.16	-
LokeN	SUPPORT	2	50%	4.3	1.5	1.5	5	3.3	306	25.5	365	-	1.06	0.74	0.18	-
Lonely	TOP	11	45.5%	3	2.6	2.8	5.8	7.9	368	27.0	418	1.20	0.56	0.22	0.26	-314
Lost	SUPPORT	1	0%	0.8	1	6	4	1.3	254	14.8	253	1.81	0.79	0.36	0.26	-1079
Lost	ADC	24	58.3%	5	4.5	2	5.3	8.9	422	27.3	522	1.16	0.41	0.29	0.18	313
Lostboy	ADC	19	36.8%	2	2.8	3.5	4.1	8.7	392	29.0	491	0.83	0.29	0.22	0.10	-619
Lourlo	TOP	22	59.1%	6.8	3.1	1.4	6.4	7	354	17.0	314	1.03	0.49	0.16	0.20	-62
Luana	TOP	15	46.7%	2.7	2.7	2.9	5.1	8.4	399	21.2	385	0.86	0.40	0.13	0.13	281
Luci	SUPPORT	10	80%	3.4	1.3	3.7	11.3	1.1	251	7.9	168	2.62	1.67	0.38	0.51	-28
Lucker	TOP	1	100%	-	3	0	3	6.8	379	26.9	450	0.94	0.39	0.17	0.08	1231
Lucker	ADC	21	52.4%	3.9	4.7	2.7	5.6	8.8	429	31.1	640	0.88	0.31	0.23	0.07	-390
Luger	ADC	3	100%	7.8	5	1.7	8	9.3	452	23.7	520	0.98	0.29	0.34	0.10	537
Lunddorf	TOP	6	33.3%	1.8	3.5	5.5	6.5	6.6	354	22.7	527	0.54	0.32	0.04	0.08	-278
Lurox	JUNGLE	19	63.2%	4.7	2.5	1.9	6.7	4.9	308	11.9	230	1.80	0.68	0.40	0.37	-30
LvMao	ADC	2	50%	3.3	0	2	6.5	5.1	287	9.8	136	-	0.55	0.19	0.22	-
LvMao	SUPPORT	44	70.5%	4.3	0.5	2.4	9.6	1	233	7.6	144	-	1.53	0.31	0.49	-
Lvsyan	MID	18	27.8%	4	3.5	1.8	3.7	9.4	413	30.3	574	1.24	0.60	0.21	0.31	-24
Lwx	ADC	32	68.8%	6	4.5	1.7	5.9	9.5	441	28.5	508	-	0.39	0.31	0.13	0
Lwx	SUPPORT	1	100%	5.3	0	3	16	1	274	17.7	373	-	0.66	0.35	0.25	-
Lylajn	JUNGLE	31	48.4%	3	1.9	3.3	7.9	4.6	308	10.2	202	1.33	0.42	0.29	0.24	-303
M1kuya	TOP	4	25%	1.6	2.5	5.3	5.8	7	358	26.7	472	-	0.41	0.15	0.13	-
MaRco	SUPPORT	4	0%	0.6	0.3	3.8	2	1	204	10.7	111	-	1.38	0.33	0.44	-
Maat	JUNGLE	16	31.3%	1.5	1.8	5.5	6.3	4.2	282	13.3	267	1.53	0.69	0.27	0.45	-400
MadBlade	SUPPORT	8	37.5%	2.2	0.5	3.4	6.9	0.9	205	7.9	143	2.72	1.92	0.31	0.57	3
Madly	TOP	15	46.7%	3.2	3.6	2.8	5.5	7.4	369	25.1	419	0.78	0.35	0.16	0.14	-366
Maestro	SUPPORT	31	51.6%	2.3	0.7	3.1	6.3	1	221	6.3	96	-	1.54	0.24	0.53	0
Mafin	JUNGLE	2	0%	1.5	2.5	4	3.5	5	302	16.2	224	1.47	0.33	0.51	0.27	-216
Mafra	SUPPORT	19	52.6%	2.5	0.9	2.8	6.3	1.1	229	8.2	152	2.30	1.20	0.38	0.31	-32
Mafra	ADC	1	100%	-	0	0	16	5.7	316	4.8	97	0.59	0.32	0.15	0.18	-533
Magong	JUNGLE	2	0%	0.5	1	7	2.5	4.7	277	20.3	263	0.91	0.39	0.16	0.18	-1134
Malrang	JUNGLE	5	20%	2.6	1.4	2	3.8	4.5	288	11.0	161	2.09	0.91	0.52	0.43	-483
Manaty	JUNGLE	14	42.9%	2.1	2.8	4	5.6	5	310	16.9	297	1.54	0.54	0.38	0.32	-139
Mantouz	TOP	2	0%	1.2	1.5	2.5	1.5	7.3	323	28.2	279	-	0.26	0.08	0.11	-
Maoan	MID	12	50%	2.8	4.9	3.5	4.9	7.7	385	26.6	531	1.26	0.53	0.23	0.25	9
Maple	MID	39	35.9%	3.7	2.8	1.9	4.4	7.9	368	27.4	481	-	0.50	0.23	0.19	-
Mark	SUPPORT	34	41.2%	2.5	0.6	3.1	6.9	1	227	7.2	123	-	1.50	0.33	0.50	0
Mark	ADC	1	0%	0.3	0	3	1	6.2	283	11.8	115	-	0.25	0.17	0.21	-
Markoon	JUNGLE	23	56.5%	3.7	1.9	2.4	7	4.4	286	13.5	258	1.92	0.82	0.40	0.39	-100
Mart	JUNGLE	14	28.6%	2.1	1.9	3.8	6.1	4.7	282	13.5	213	1.27	0.50	0.35	0.35	-162
Mash	SUPPORT	1	0%	1.8	1	4	6	2	253	20.2	315	3.87	1.71	1.06	0.62	225
Mash	ADC	17	41.2%	4.3	3.6	1.9	4.6	9	417	26.0	462	1.25	0.42	0.30	0.14	-6
Matilda	TOP	10	20%	2.3	2.4	2.8	4	7.7	367	24.5	414	0.98	0.43	0.16	0.11	-141
Matislaw	MID	31	71%	5.4	4.4	1.8	5.5	8.3	408	28.1	567	0.95	0.43	0.16	0.18	363
Matsukaze	ADC	6	66.7%	5.9	3.5	1.7	6.3	8.1	395	27.4	526	1.36	0.43	0.41	0.18	-38
Matt	ADC	1	100%	-	1	0	12	7.7	375	11.7	247	1.28	0.64	0.15	0.30	240
Matt	SUPPORT	24	66.7%	3.6	0.9	2.6	8.6	0.7	225	7.2	129	2.13	1.25	0.20	0.43	-140
Mauss	ADC	17	29.4%	3.1	3.8	2.5	4.2	8.8	400	24.3	496	0.93	0.35	0.22	0.10	-256
Max	ADC	2	0%	1.1	0	5	5.5	5.6	274	7.2	117	-	0.49	0.09	0.29	-
Max	SUPPORT	4	50%	1.6	1.3	4.3	5.5	1.4	234	9.2	128	-	1.39	0.40	0.43	-
Max	SUPPORT	14	0%	0.8	0.4	4.6	3.4	1.1	206	7.6	118	-	1.25	0.27	0.44	0
Maxi	JUNGLE	4	50%	4	2	2.3	7	5.3	323	19.6	322	1.17	0.29	0.25	0.31	446
Mayhem	TOP	10	30%	2.5	2.1	3.1	5.5	6.7	337	22.1	370	0.76	0.40	0.10	0.08	-678
Mboma	ADC	13	30.8%	2.7	2.9	2.2	2.8	10	423	31.8	505	0.94	0.35	0.25	0.14	-441
MeLoNiK	TOP	22	45.5%	2.9	2.5	2.3	4.3	8.5	394	26.3	469	1.07	0.48	0.16	0.17	430
Meaning	TOP	2	0%	0.9	2	4	1.5	6.7	327	20.7	284	0.78	0.43	0.07	0.12	70
Meliodas	JUNGLE	26	42.3%	3.3	2.7	2.8	6.3	5.6	331	15.3	277	1.51	0.59	0.31	0.36	-150
Memento	JUNGLE	21	57.1%	4	2.2	2.7	8.6	5	322	12.7	251	1.56	0.52	0.35	0.32	59
Meteor	JUNGLE	48	43.8%	3.5	2.3	2.5	6.3	5.6	330	14.6	258	-	0.74	0.48	0.31	-
Meteos	JUNGLE	28	46.4%	2.9	1.8	2.6	5.6	4.7	295	13.4	224	1.80	0.54	0.45	0.27	-104
Mexi	ADC	18	27.8%	3.1	2.8	2.2	3.9	9.7	407	24.2	375	0.95	0.37	0.25	0.12	-143
Mia	SUPPORT	4	50%	2.8	1.5	2.8	6.3	1.2	240	10.0	163	3.97	2.64	0.70	0.65	-82
Mickey	ADC	1	0%	2.3	3	3	4	9.4	405	30.3	552	1.03	0.48	0.24	0.24	-424
Mickey	MID	18	38.9%	2.7	3	2.7	4.3	8.3	381	23.9	427	1.16	0.52	0.24	0.22	-150
Migas	SUPPORT	14	28.6%	3	0.6	2.6	7.4	0.8	207	8.3	125	2.23	1.42	0.22	0.48	-401
MightyDragon	JUNGLE	14	28.6%	2.1	2.1	3.3	4.9	5.2	308	16.2	300	1.37	0.46	0.31	0.26	-78
MikeYeung	JUNGLE	6	16.7%	3.1	2.2	2.7	6.2	4.5	293	14.7	239	1.08	0.47	0.17	0.26	168
Mikyx	SUPPORT	25	72%	4.5	1.2	3	12.4	1.2	251	8.6	199	2.88	1.73	0.39	0.56	-6
Mikyx	ADC	2	100%	3.5	2.5	4	11.5	4.8	321	11.0	289	1.21	0.40	0.28	0.28	-626
Mills	ADC	5	20%	4.2	2.8	2	5.6	9.1	420	25.7	501	1.14	0.47	0.41	0.25	61
Minerva	JUNGLE	10	50%	3.5	1.9	2.4	6.5	5.3	317	13.3	244	1.57	0.53	0.44	0.46	70
Ming	ADC	5	60%	3.6	1.8	3.2	9.6	5.3	299	11.2	209	-	0.64	0.05	0.35	-
Ming	SUPPORT	42	64.3%	3.8	0.6	2.5	9	1.2	242	7.8	134	-	1.84	0.46	0.57	0
Mingjing	JUNGLE	4	50%	3.3	2.8	3	7.3	6.4	359	15.4	307	-	0.64	0.55	0.35	-
Miniduke	MID	21	42.9%	3.1	4	2.9	4.9	8.3	393	29.7	566	1.22	0.48	0.27	0.17	-339
Minit	SUPPORT	16	50%	4.5	0.5	1.9	8.1	1	229	7.7	136	2.39	1.57	0.28	0.48	110
Minji	MID	12	50%	2.4	3.1	3	4.2	7.6	361	24.1	420	0.84	0.36	0.18	0.19	-243
Mir	JUNGLE	24	50%	2.6	2.3	3.1	5.9	4.5	306	13.1	223	1.41	0.52	0.36	0.33	11
Miracle	ADC	1	0%	5.3	1	3	15	5.2	292	9.8	258	1.09	0.53	0.32	0.44	-282
Miracle	SUPPORT	12	25%	2.7	0.8	3.7	9.2	1.3	233	9.4	159	2.45	1.42	0.39	0.46	-136
Missing	SUPPORT	37	51.4%	3.7	0.9	3	9.9	1.3	247	9.3	171	-	1.61	0.48	0.41	0
Missing	ADC	1	0%	1	0	6	6	5.4	308	7.6	141	-	0.56	0.31	0.90	-
Mission	MID	21	85.7%	6.9	3.7	1.3	5.5	8.8	418	29.4	583	1.14	0.44	0.29	0.15	401
MixCrosS	SUPPORT	3	33.3%	6.3	2	1.3	6.3	2.3	279	21.2	344	2.64	0.96	0.85	0.31	387
MixCrosS	ADC	17	35.3%	2.2	2.2	2.9	4.2	8.2	366	21.4	382	1.25	0.48	0.26	0.14	-757
MjrDee	SUPPORT	15	46.7%	3.3	1.1	3.7	10.9	1.3	242	8.0	161	2.60	1.45	0.32	0.52	84
MjrDee	ADC	2	50%	5	1.5	2	8.5	6.2	305	16.6	397	1.24	0.50	0.09	0.39	-508
MnM	ADC	20	35%	3.4	3.3	2	3.5	9.7	419	29.3	469	1.18	0.44	0.30	0.14	-457
Mocha	SUPPORT	2	0%	2	1	2.5	4	1.2	215	5.8	86	1.88	1.15	0.30	0.43	-441
Mojito	JUNGLE	15	86.7%	4.4	1.7	2.2	7.9	4.7	315	12.8	240	1.69	0.60	0.35	0.35	385
Mole	TOP	3	0%	1	1.3	4.3	3	6.5	322	27.4	380	-	0.32	0.13	0.12	-
Mole	MID	23	8.7%	1.6	2.5	4	3.7	7.6	353	30.1	481	-	0.36	0.18	0.17	-
Monk	ADC	12	83.3%	3.1	3.7	3.3	6.7	8.5	424	27.8	586	1.25	0.40	0.34	0.17	110
Monsieur	JUNGLE	2	0%	1.7	0.5	1.5	2	4.6	253	12.1	114	2.03	0.95	0.40	0.40	-972
MoonLight	SUPPORT	1	0%	1	1	6	5	1.1	220	10.5	202	-	1.29	0.30	0.44	-
Moopz	SUPPORT	14	14.3%	2.3	0.9	3.1	6.4	1.1	217	10.2	152	2.46	1.45	0.41	0.53	-11
Morgan	TOP	29	48.3%	2.8	2.6	3	5.8	7.5	369	20.4	387	-	0.42	0.22	0.25	-
Mortsche	TOP	14	28.6%	1.8	2.5	3.7	4.2	7	355	22.8	418	0.76	0.42	0.07	0.16	-622
Motive	SUPPORT	13	15.4%	1.7	0.5	3.2	5.1	0.8	205	9.4	145	2.20	1.36	0.29	0.43	-366
Munet	SUPPORT	14	28.6%	3.4	0.7	2.4	7.6	0.8	216	7.7	143	2.01	1.18	0.29	0.36	-162
Mystic	ADC	50	58%	3.7	3.9	2.3	4.8	9.8	438	27.7	493	1.52	0.39	0.45	0.12	21
Mystic	SUPPORT	3	33.3%	2.8	2	3	6.3	1.9	265	25.4	413	2.82	0.99	0.96	0.18	162
Mystiques	ADC	2	100%	2.8	1.5	4	9.5	4.9	301	9.3	208	1.04	0.52	0.16	0.29	-436
Mystiques	SUPPORT	23	73.9%	3.6	0.6	2.5	8.6	1.1	244	7.4	151	2.48	1.54	0.31	0.46	160
N0body	TOP	5	40%	1.8	2	4	5.2	6	308	20.6	395	0.96	0.44	0.21	0.19	-506
NNS 1	JUNGLE	8	0%	1.6	1.6	4.9	6.3	4.5	279	14.0	253	1.62	0.81	0.36	0.39	-447
NOsFerus	MID	15	73.3%	4.4	4.8	2.6	6.5	7.6	406	24.1	525	0.91	0.37	0.20	0.19	54
Naehyun	MID	3	0%	1.7	2.3	2	1	8.4	354	23.2	249	1.70	0.70	0.45	0.24	-345
Nap	TOP	25	44%	2.8	1.9	2.6	5.4	7	338	20.7	346	1.07	0.45	0.18	0.16	-278
Nasser	JUNGLE	21	42.9%	1.7	1.7	3.7	4.4	4.4	281	11.4	212	1.48	0.52	0.36	0.37	-280
Nasub	MID	2	0%	0.8	3	6	2	6.6	337	25.2	373	0.82	0.50	0.14	0.20	-671
Natural	TOP	34	41.2%	2.8	3.1	2.5	3.9	8.3	392	22.0	374	-	0.38	0.19	0.16	0
Naul	MID	34	41.2%	3.8	2.6	1.9	4.5	8.1	371	25.2	451	1.01	0.50	0.15	0.21	-152
Nausicaa	SUPPORT	8	0%	1.2	0.9	4.3	4.4	1.3	219	9.5	151	2.12	1.29	0.34	0.51	-136
Nemesis	MID	25	76%	4.3	3	2	5.8	9.1	423	24.0	463	1.01	0.38	0.20	0.15	323
Nemky	ADC	6	33.3%	2.5	2.5	2.8	4.5	8.6	389	20.8	363	1.29	0.45	0.35	0.17	32
Neon	SUPPORT	1	100%	5.5	1	2	10	2.5	328	24.3	655	1.57	0.95	0.22	0.07	1048
Neon	ADC	8	75%	7.4	5.3	1.5	5.9	9.6	457	29.8	676	0.89	0.30	0.27	0.12	247
Neos	ADC	4	50%	2.3	1.8	2.3	3.5	8.1	365	22.7	383	1.20	0.41	0.27	0.18	-316
Nesiiw fixe	SUPPORT	15	26.7%	2.6	1.7	3.9	8.6	1.1	247	14.0	282	2.97	1.63	0.55	0.38	121
Nestea	SUPPORT	1	100%	13	0	1	13	1.4	243	4.8	93	2.65	1.45	0.46	0.46	52
Nestea	MID	17	35.3%	2	2.2	3.3	4.4	6.9	335	17.4	300	0.97	0.53	0.14	0.25	-621
Newbie	ADC	1	100%	9	0	1	9	5.1	306	11.6	257	1.12	0.56	0.26	0.24	-83
Newbie	SUPPORT	13	76.9%	7.9	0.5	1.5	11.1	1	236	8.0	164	2.92	1.84	0.47	0.60	53
NiQ	MID	22	45.5%	2.6	2.6	2.8	4.6	7.5	359	22.7	385	1.02	0.44	0.15	0.17	-173
Night	MID	9	55.6%	4.6	4.6	2.2	5.6	9.1	427	29.1	652	1.20	0.54	0.22	0.24	215
Nightmares	SUPPORT	5	60%	4.1	1.4	3	10.8	1	235	7.8	135	2.19	1.41	0.23	0.37	144
Nightmares	ADC	4	100%	9.8	1	1	8.8	4.5	290	6.5	117	0.61	0.49	0.03	0.19	-1298
Nikola	ADC	6	16.7%	4.1	4.5	2.5	5.7	8.5	398	25.1	605	1.34	0.37	0.16	0.08	-194
Ning	JUNGLE	12	66.7%	3.2	2	3.3	8.6	5.1	319	9.9	238	-	0.46	0.43	0.27	-
Nisqy	MID	25	92%	8.3	4	1.4	7.9	7.4	391	26.6	573	1.02	0.49	0.14	0.20	328
Nite	MID	36	58.3%	3.2	4	2.9	5.3	8.6	409	25.9	533	1.11	0.42	0.13	0.16	-46
Nixerino	ADC	18	33.3%	5.6	4.1	1.4	3.9	9.8	433	27.6	495	1.11	0.32	0.34	0.13	275
Nji	JUNGLE	22	54.5%	2.9	2	3.7	8.8	4.8	313	11.3	245	1.47	0.44	0.39	0.41	-265
NoNholy	TOP	14	42.9%	2.3	2.9	3.3	4.6	7.4	374	24.0	473	0.98	0.47	0.13	0.17	469
NoXiAK	SUPPORT	18	44.4%	2.8	0.8	3	7.7	1.1	230	8.2	163	2.85	1.52	0.49	0.44	-20
Nobody	ADC	11	18.2%	2.1	2.4	2.6	3.3	10	412	26.9	444	1.40	0.48	0.35	0.13	-468
Nobody	SUPPORT	1	0%	2	0	1	2	2.8	257	29.4	406	2.84	0.92	0.75	0.12	-147
Nolan	SUPPORT	13	0%	1.3	0.8	5.2	5.8	1.1	216	10.2	165	2.24	1.54	0.28	0.49	-267
Nolan	ADC	1	0%	0.7	1	6	3	4.7	278	20.6	302	0.98	0.69	0.04	0.41	-2360
Noma	MID	20	60%	4.2	4	2.4	6	7.4	373	25.1	511	1.26	0.52	0.21	0.20	-107
Nomanz	MID	15	86.7%	6.9	6.9	1.9	5.9	8.6	474	29.3	692	1.04	0.39	0.22	0.12	1340
Nova	SUPPORT	10	70%	3.8	0.7	2.3	8.1	0.9	232	8.1	146	2.80	1.79	0.36	0.55	83
Novachrono	TOP	18	22.2%	1.2	2.1	4.1	2.9	8	371	28.1	483	1.02	0.44	0.16	0.13	-400
Nuance	TOP	2	100%	5.3	2	1.5	6	7.7	400	21.2	460	1.17	0.41	0.26	0.09	68
Nuclear	SUPPORT	1	100%	10	1	1	9	2.8	310	20.9	363	3.33	1.04	1.07	0.23	572
Nuclear	ADC	27	37%	3.3	2.7	1.9	3.5	9.5	414	23.4	398	1.11	0.43	0.32	0.15	-483
Nuguri	TOP	42	47.6%	2.2	2.9	3.2	4.3	8.7	407	28.4	495	1.05	0.40	0.24	0.13	292
Nukeduck	MID	30	60%	3.8	3.1	2.3	5.6	7.7	375	24.1	469	1.00	0.45	0.19	0.18	-138
Nyu	TOP	10	30%	2.9	1.6	2.3	5.1	7	336	19.4	347	0.88	0.45	0.11	0.18	-646
Nyx	JUNGLE	18	27.8%	2.5	1.3	2.8	5.8	5	293	11.9	214	1.75	0.75	0.40	0.46	62
Obsess	JUNGLE	29	58.6%	3.1	1.3	2.8	7.5	4.9	305	10.6	201	1.40	0.51	0.30	0.30	-210
Obstinatus	SUPPORT	14	42.9%	3.4	1.6	4.1	12.1	1.1	253	10.2	224	2.79	1.44	0.53	0.49	200
Occlumats	TOP	4	75%	3.7	2.8	2.8	7.5	6.4	342	17.9	406	1.37	0.59	0.25	0.27	343
Oddie	JUNGLE	14	71.4%	3.9	2.7	2.5	6.9	5.5	335	14.1	249	1.42	0.41	0.33	0.26	475
Odoamne	TOP	18	33.3%	3.3	2.5	2.1	4.4	7.9	372	22.1	413	0.97	0.40	0.20	0.12	-5
Olleh	ADC	1	0%	1	0	1	1	7.4	313	21.5	319	1.24	0.47	0.12	0.12	-673
Olleh	SUPPORT	21	61.9%	5.3	0.6	2.1	10.8	1.3	237	8.1	146	2.69	1.56	0.35	0.46	270
OnFleek	JUNGLE	35	37.1%	2.6	2.2	2.7	4.9	5.6	319	14.0	229	2.22	0.77	0.70	0.35	72
Once	JUNGLE	15	33.3%	2.9	2.4	2.9	5.9	5.4	317	15.4	254	1.50	0.48	0.40	0.25	55
Only	JUNGLE	25	60%	5.5	3	1.9	7.5	5.9	346	16.4	314	1.49	0.42	0.35	0.36	366
Optimas	ADC	6	50%	2.7	3.5	2.7	3.7	9	404	29.7	624	0.95	0.35	0.24	0.14	-86
Optimas	SUPPORT	1	0%	0.7	0	3	2	1.7	212	15.2	203	1.60	0.83	0.43	0.20	-897
Orome	TOP	26	53.8%	2.8	2	2.8	6	7.4	368	20.4	369	0.85	0.44	0.14	0.19	-187
Oscarinin	TOP	26	42.3%	1.8	2	2.7	2.9	8.2	385	24.7	434	0.91	0.53	0.12	0.25	-116
Own3r	JUNGLE	25	68%	4.6	2.6	2.3	8	5.2	327	15.9	316	1.54	0.45	0.38	0.32	49
PHT	JUNGLE	1	0%	2.7	4	3	4	8.6	418	29.2	608	1.48	0.45	0.45	0.41	-205
PHT	MID	33	27.3%	2.3	3.9	4	5.2	8.2	400	30.1	562	1.04	0.46	0.20	0.18	-12
Pabu	TOP	6	33.3%	3.1	3.3	2.7	4.8	8.5	418	28.1	427	0.94	0.43	0.18	0.11	1196
PainN	SUPPORT	1	0%	2.6	1	5	12	0.3	209	5.7	115	1.88	1.36	0.12	0.42	692
